V1,id,question,sexual_orientation,age,marital_status,demographic_race,gender,ethnicity,residency_type,education,RE_job,ownership,treatment,property_chosen,abs_value_diff,value_diff,p_id,Index,question_treatment,question_control,population_density,walk_score,median_household_income,median_age,nb_race,median_rooms_rounded,bedrooms,bathrooms,sq_ft,year_built,housing_density,median_male_age,pct_white,school_districts,pct_lt_hs_grad,median_rooms,pct_hs_grad,pct_at_least_col_grad,GEOID,state,tract,NAME,ALAND,ALAND_SQMI,county,Pair_ID,INTPTLAT,INTPTLONG,iframe,Racial majority detail,white_value_diff,log_abs_diff,log_white_diff,nb_is_white,street_view_person
485,143,20n,Heterosexual,50,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,300,300,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-300,5.7037824746562,-5.7037824746562,0,0
486,144,20n,Heterosexual,40,Married,Multiracial,Female,Yes,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,500,500,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-500,6.21460809842219,-6.21460809842219,0,0
487,147,20n,Heterosexual,44,Married,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,10000,10000,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-10000,9.21034037197618,-9.21034037197618,0,0
488,148,20n,Heterosexual,48,Single,Black or African American,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,5000,5000,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-5000,8.51719319141624,-8.51719319141624,0,0
489,151,20n,Heterosexual,45,Married,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,1000,1000,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-1000,6.90775527898214,-6.90775527898214,0,0
490,152,20n,Heterosexual,35,Single,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,3000,3000,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-3000,8.00636756765025,-8.00636756765025,0,0
491,154,20n,Heterosexual,40,Married,Black or African American,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently own property.,0,Property 1,0.5,0,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-0.5,-0.693147180559945,0.693147180559945,0,0
492,156,20n,Heterosexual,47,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,3000,3000,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-3000,8.00636756765025,-8.00636756765025,0,0
493,159,20n,Heterosexual,36,In a domestic partnership,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,4750,4750,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-4750,8.46589989702869,-8.46589989702869,0,0
494,162,20n,Heterosexual,44,Single,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Master's / MBA,I have never studied or worked in this field.,"I have owned property in the past that I do not currently own.,I currently do not pay rent or ownership costs",0,Property 2,1500,-1500,2,43312,p20s-1,p20n-1,7005,15,53262,36,white,6,4,2,2710,2006,2976.315789,36.1,0.7302779865,['Southeast Delco School District'],0.07648870637,6,0.4060574949,0.1765913758,42045403002,42,403002,"Census Tract 4030.02, Delaware County, Pennsylvania",983090,0.38,45,20,39.9115332,-75.2929394,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/82539d79e7000584?cells=test""""></iframe>",white alone,1500,7.3132203870903,7.3132203870903,1,0
495,165,20n,Heterosexual,58,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently own property.,0,Property 1,8500,8500,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-8500,9.04782144247841,-9.04782144247841,0,0
496,166,20n,Heterosexual,70,Married,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently own property.,0,Property 1,1800,1800,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-1800,7.49554194388426,-7.49554194388426,0,0
497,169,20n,Heterosexual,34,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,10000,-10000,2,43312,p20s-1,p20n-1,7005,15,53262,36,white,6,4,2,2710,2006,2976.315789,36.1,0.7302779865,['Southeast Delco School District'],0.07648870637,6,0.4060574949,0.1765913758,42045403002,42,403002,"Census Tract 4030.02, Delaware County, Pennsylvania",983090,0.38,45,20,39.9115332,-75.2929394,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/82539d79e7000584?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
498,171,20n,Heterosexual,44,Married,White,Female,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,"I currently own property.,I have owned property in the past that I do not currently own.",0,Property 2,6500,-6500,2,43312,p20s-1,p20n-1,7005,15,53262,36,white,6,4,2,2710,2006,2976.315789,36.1,0.7302779865,['Southeast Delco School District'],0.07648870637,6,0.4060574949,0.1765913758,42045403002,42,403002,"Census Tract 4030.02, Delaware County, Pennsylvania",983090,0.38,45,20,39.9115332,-75.2929394,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/82539d79e7000584?cells=test""""></iframe>",white alone,6500,8.77955745588373,8.77955745588373,1,0
499,174,20n,Heterosexual,40,Married,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,10000,10000,1,43202,p20s-1,p20n-1,7362,15,57206,35,black,6.2,4,2,2715,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-10000,9.21034037197618,-9.21034037197618,0,0
500,72,25n,Heterosexual,31,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,30000,-30000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,30000,10.3089526606443,10.3089526606443,1,0
501,77,25n,Heterosexual,44,Single,East Asian,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,25000,-25000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,25000,10.1266311038503,10.1266311038503,1,0
502,79,25n,Heterosexual,57,In a domestic partnership,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Master's / MBA,I have never studied or worked in this field.,"I currently own property.,I have owned property in the past that I do not currently own.",0,Property 2,10000,-10000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
503,80,25n,Heterosexual,49,Single,White,Female,No,Rural area: I live outside a metropolitan area.,Master's / MBA,I have never studied or worked in this field.,I currently own property.,0,Property 2,10000,-10000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
504,83,25n,Heterosexual,40,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Master's / MBA,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,5555,-5555,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5555,8.62245370207373,8.62245370207373,1,0
505,84,25n,Heterosexual,40,Married,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,500,500,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-500,6.21460809842219,-6.21460809842219,0,0
506,85,25n,Heterosexual,34,Single,Black or African American,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,2000,-2000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,2000,7.60090245954208,7.60090245954208,1,0
507,86,25n,Heterosexual,36,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently own property.,0,Property 2,5000,-5000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5000,8.51719319141624,8.51719319141624,1,0
508,90,25n,Heterosexual,45,Single,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,5000,-5000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5000,8.51719319141624,8.51719319141624,1,0
509,91,25n,Heterosexual,38,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,2000,-2000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,2000,7.60090245954208,7.60090245954208,1,0
510,93,25n,Heterosexual,36,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,7500,-7500,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,7500,8.9226582995244,8.9226582995244,1,0
511,95,25n,Heterosexual,37,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,5000,5000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-5000,8.51719319141624,-8.51719319141624,0,0
512,96,25n,Heterosexual,58,Single,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,2000,-2000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,2000,7.60090245954208,7.60090245954208,1,0
513,98,25n,Homosexual,41,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Master's / MBA,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,7500,-7500,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,7500,8.9226582995244,8.9226582995244,1,0
514,100,25n,Heterosexual,34,Single,White,Male,No,Rural area: I live outside a metropolitan area.,Associate's,I have never studied or worked in this field.,I currently own property.,0,Property 1,2000,2000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-2000,7.60090245954208,-7.60090245954208,0,0
515,101,25n,Heterosexual,32,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 2,4000,-4000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,4000,8.29404964010203,8.29404964010203,1,0
516,104,25n,Heterosexual,48,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,500,-500,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,500,6.21460809842219,6.21460809842219,1,0
517,105,25n,Homosexual,34,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,10000,-10000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
518,107,25n,Bisexual,33,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,1500,1500,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-1500,7.3132203870903,-7.3132203870903,0,0
519,111,25n,Heterosexual,56,Married,East Asian,Female,No,Urban area: I live within the principal city of a metropolitan area.,Master's / MBA,I have previously worked in this field.,I currently own property.,0,Property 2,5000,-5000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5000,8.51719319141624,8.51719319141624,1,0
520,113,25n,Heterosexual,30,Single,East Asian,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I am currently working in this field.,I currently own property.,0,Property 1,40000,40000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-40000,10.5966347330961,-10.5966347330961,0,0
521,114,25n,Heterosexual,45,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have previously worked in this field.,I currently own property.,0,Property 2,750,-750,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,750,6.62007320653036,6.62007320653036,1,0
522,115,25n,Bisexual,37,Married,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,15000,15000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-15000,9.61580548008435,-9.61580548008435,0,0
