	id	question	treatment	property	abs_value_diff	value_diff	Index	Property	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
322	36	15n	0.0	Property 2	15000	-15000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
323	36	15n	0.0	Property 2	15000	-15000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
324	41	15n	0.0	Property 2	1000	-1000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
325	41	15n	0.0	Property 2	1000	-1000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
326	42	15n	0.0	Property 1	12000	12000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
327	42	15n	0.0	Property 1	12000	12000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
328	43	15n	0.0	Property 2	15000	-15000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
329	43	15n	0.0	Property 2	15000	-15000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
330	45	15n	0.0	Property 2	5000	-5000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
331	45	15n	0.0	Property 2	5000	-5000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
332	47	15n	0.0	Property 2	15000	-15000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
333	47	15n	0.0	Property 2	15000	-15000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
334	48	15n	0.0	Property 1	3000	3000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
335	48	15n	0.0	Property 1	3000	3000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
336	49	15n	0.0	Property 2	17000	-17000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
337	49	15n	0.0	Property 2	17000	-17000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
338	51	15n	0.0	Property 2	1000	-1000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
339	51	15n	0.0	Property 2	1000	-1000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
340	52	15n	0.0	Property 2	6000	-6000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
341	52	15n	0.0	Property 2	6000	-6000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
342	54	15n	0.0	Property 1	5000	5000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
343	54	15n	0.0	Property 1	5000	5000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
344	56	15n	0.0	Property 1	5000	5000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
345	56	15n	0.0	Property 1	5000	5000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
346	57	15n	0.0	Property 2	500	-500	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
347	57	15n	0.0	Property 2	500	-500	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
348	5	16n	0.0	Property 1	5000	5000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
349	5	16n	0.0	Property 1	5000	5000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
350	6	16n	0.0	Property 2	20000	-20000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
351	6	16n	0.0	Property 2	20000	-20000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
352	7	16n	0.0	Property 1	20000	20000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
353	7	16n	0.0	Property 1	20000	20000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
354	10	16n	0.0	Property 2	55000	-55000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
355	10	16n	0.0	Property 2	55000	-55000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
356	12	16n	0.0	Property 1	5000	5000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
357	12	16n	0.0	Property 1	5000	5000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
358	13	16n	0.0	Property 1	8000	8000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
359	13	16n	0.0	Property 1	8000	8000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
360	15	16n	0.0	Property 1	5000	5000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
361	15	16n	0.0	Property 1	5000	5000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
362	18	16n	0.0	Property 1	4000	4000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
363	18	16n	0.0	Property 1	4000	4000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
364	19	16n	0.0	Property 1	10000	10000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
365	19	16n	0.0	Property 1	10000	10000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
366	21	16n	0.0	Property 1	8000	8000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
367	21	16n	0.0	Property 1	8000	8000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
368	23	16n	0.0	Property 1	3000	3000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
369	23	16n	0.0	Property 1	3000	3000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
370	24	16n	0.0	Property 1	3000	3000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
371	24	16n	0.0	Property 1	3000	3000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
372	25	16n	0.0	Property 1	7000	7000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
373	25	16n	0.0	Property 1	7000	7000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
374	26	16n	0.0	Property 2	25000	-25000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
