	id	question	sexual_orientation	age	marital_status	demographic_race	gender	ethnicity	residency_type	education	RE_job	ownership	treatment	property_chosen	abs_value_diff	value_diff	p_id	Index	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	nb_race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
247	169	14n	Heterosexual	34	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 2	30000	-30000	2	12696	p14s-1	p14n-1	6961	13	46297	43	black	4.6	3	1	1957	1996	2882.231405	44.5	0.44739575600000003	['Broward County School District']	0.1117818485	4.6	0.32472939219999997	0.2824729392	12011060105	12	60105	Census Tract 601.05, Broward County, Florida	2506485	0.968	11	14	26.198791800000002	-80.2411828	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/388ff57be1ee922f?cells=test""></iframe>"	technically white majority but black barely lower
248	171	14n	Heterosexual	44	Married	White	Female	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.,I have owned property in the past that I do not currently own.	0.0	Property 1	8500	8500	1	12819	p14s-1	p14n-1	6119	13	48442	43	white	4.3	3	1	1954	1999	2320.075758	44.6	0.7932528629000001	['Broward County School District']	0.1399168399	4.3	0.3237006237	0.259043659	12011010200	12	10200	Census Tract 102, Broward County, Florida	2734652	1.056	11	14	26.3110979	-80.09787440000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/021b04c0514be765?cells=test""></iframe>"	white alone
249	174	14n	Heterosexual	40	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 2	15000	-15000	2	12696	p14s-1	p14n-1	6961	13	46297	43	black	4.6	3	1	1957	1996	2882.231405	44.5	0.44739575600000003	['Broward County School District']	0.1117818485	4.6	0.32472939219999997	0.2824729392	12011060105	12	60105	Census Tract 601.05, Broward County, Florida	2506485	0.968	11	14	26.198791800000002	-80.2411828	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/388ff57be1ee922f?cells=test""></iframe>"	technically white majority but black barely lower
250	72	15n	Heterosexual	31	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 2	10000	-10000	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
251	77	15n	Heterosexual	44	Single	East Asian	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	35000	35000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
252	79	15n	Heterosexual	57	In a domestic partnership	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Master's / MBA	I have never studied or worked in this field.	I currently own property.,I have owned property in the past that I do not currently own.	0.0	Property 1	2500	2500	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
253	80	15n	Heterosexual	49	Single	White	Female	No	Rural area: I live outside a metropolitan area.	Master's / MBA	I have never studied or worked in this field.	I currently own property.	0.0	Property 2	12000	-12000	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
254	83	15n	Heterosexual	40	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Master's / MBA	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	30000	30000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
255	84	15n	Heterosexual	40	Married	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 2	1000	-1000	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
256	85	15n	Heterosexual	34	Single	Black or African American	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	5000	5000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
257	86	15n	Heterosexual	36	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	15000	15000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
258	90	15n	Heterosexual	45	Single	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	5000	5000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
259	91	15n	Heterosexual	38	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	2000	2000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
260	93	15n	Heterosexual	36	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	5000	5000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
261	95	15n	Heterosexual	37	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 2	10000	-10000	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
262	96	15n	Heterosexual	58	Single	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	5000	5000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
263	98	15n	Homosexual	41	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Master's / MBA	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	25000	25000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
264	100	15n	Heterosexual	34	Single	White	Male	No	Rural area: I live outside a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	1000	1000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
265	101	15n	Heterosexual	32	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	5000	5000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
266	104	15n	Heterosexual	48	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	1000	1000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
267	105	15n	Homosexual	34	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	6000	6000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
268	107	15n	Bisexual	33	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 2	1500	-1500	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
269	111	15n	Heterosexual	56	Married	East Asian	Female	No	Urban area: I live within the principal city of a metropolitan area.	Master's / MBA	I have previously worked in this field.	I currently own property.	0.0	Property 2	50000	-50000	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
270	113	15n	Heterosexual	30	Single	East Asian	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I am currently working in this field.	I currently own property.	0.0	Property 1	20000	20000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
271	114	15n	Heterosexual	45	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have previously worked in this field.	I currently own property.	0.0	Property 2	2500	-2500	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
272	115	15n	Bisexual	37	Married	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	50000	50000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
273	117	15n	Heterosexual	35	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 2	2300	-2300	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
274	119	15n	Heterosexual	55	Married	White	Male	No	Rural area: I live outside a metropolitan area.	High school	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	8000	8000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
275	123	15n	Heterosexual	50	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	15000	15000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
276	125	15n	Heterosexual	33	Single	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	31000	31000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
277	129	15n	Heterosexual	41	Married	East Asian	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	20000	20000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
278	131	15n	Heterosexual	45	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	5000	5000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
279	133	15n	Heterosexual	64	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 2	750	-750	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
280	134	15n	Heterosexual	66	Single	White	Female	No	Rural area: I live outside a metropolitan area.	High school	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	1000.00	1000.00	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
281	136	15n	Heterosexual	39	Married	White	Female	Yes	Rural area: I live outside a metropolitan area.	High school	I have never studied or worked in this field.	I currently own property.	0.0	Property 2	2000	-2000	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
282	138	15n	Heterosexual	43	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Master's / MBA	I have never studied or worked in this field.	I currently own property.	0.0	Property 2	125000	-125000	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
283	139	15n	Heterosexual	46	Single	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	2575	2575	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
284	141	15n	Heterosexual	66	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	10000	10000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
285	143	15n	Heterosexual	50	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	300	300	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
286	144	15n	Heterosexual	40	Married	Multiracial	Female	Yes	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	1000	1000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
287	147	15n	Heterosexual	44	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 2	50000	-50000	2	13093	p15s-1	p15n-1	3121	11	53307	37	white	5.2	4	1	2574	2005	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
288	148	15n	Heterosexual	48	Single	Black or African American	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	0.0	Property 1	5000	5000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
289	151	15n	Heterosexual	45	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	0.0	Property 1	2000	2000	1	13156	p15s-1	p15n-1	2106	10	55744	36	black	5.5	4	1	2559	2008	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
